chieff,p_iso_flat,p_ali_flat,p_iso_high,p_ali_high,p_iso_low,p_ali_low
-0.898,0.0007999999999999993,0,0.0030999999999999973,0,0,0
-0.897,0.0007999999999999993,0,0.0030999999999999973,0,0,0
-0.896,0.0007999999999999993,0,0.0030999999999999973,0,0,0
-0.895,0.0007999999999999993,0,0.0030999999999999973,0,0,0
-0.894,0.0007999999999999993,0,0.0030999999999999973,0,0,0
-0.893,0.0007999999999999993,0,0.0030999999999999973,0,0,0
-0.892,0.0007999999999999993,0,0.0030999999999999973,0,0,0
-0.891,0.0007999999999999993,0,0.0030999999999999973,0,0,0
-0.89,0.0006999999999999993,0,0.004599999999999996,0,0,0
-0.889,0.0006999999999999993,0,0.004599999999999996,0,0,0
-0.888,0.0006999999999999993,0,0.004599999999999996,0,0,0
-0.887,0.0006999999999999993,0,0.004599999999999996,0,0,0
-0.886,0.0006999999999999993,0,0.004599999999999996,0,0,0
-0.885,0.0006999999999999993,0,0.004599999999999996,0,0,0
-0.884,0.0006999999999999993,0,0.004599999999999996,0,0,0
-0.883,0.0006999999999999993,0,0.004599999999999996,0,0,0
-0.882,0.0006999999999999993,0,0.004599999999999996,0,0,0
-0.881,0.0006999999999999993,0,0.004599999999999996,0,0,0
-0.88,0.0008999999999999992,0,0.004299999999999996,0,0,0
-0.879,0.0008999999999999992,0,0.004299999999999996,0,0,0
-0.878,0.0008999999999999992,0,0.004299999999999996,0,0,0
-0.877,0.0008999999999999992,0,0.004299999999999996,0,0,0
-0.876,0.0008999999999999992,0,0.004299999999999996,0,0,0
-0.875,0.0008999999999999992,0,0.004299999999999996,0,0,0
-0.874,0.0008999999999999992,0,0.004299999999999996,0,0,0
-0.873,0.0008999999999999992,0,0.004299999999999996,0,0,0
-0.872,0.0008999999999999992,0,0.004299999999999996,0,0,0
-0.871,0.0008999999999999992,0,0.004299999999999996,0,0,0
-0.87,0.0016999999999999984,0,0.007499999999999993,0,0,0
-0.869,0.0016999999999999984,0,0.007499999999999993,0,0,0
-0.868,0.0016999999999999984,0,0.007499999999999993,0,0,0
-0.867,0.0016999999999999984,0,0.007499999999999993,0,0,0
-0.866,0.0016999999999999984,0,0.007499999999999993,0,0,0
-0.865,0.0016999999999999984,0,0.007499999999999993,0,0,0
-0.864,0.0016999999999999984,0,0.007499999999999993,0,0,0
-0.863,0.0016999999999999984,0,0.007499999999999993,0,0,0
-0.862,0.0016999999999999984,0,0.007499999999999993,0,0,0
-0.861,0.0016999999999999984,0,0.007499999999999993,0,0,0
-0.86,0.0029999999999999975,0,0.008799999999999992,0,0,0
-0.859,0.0029999999999999975,0,0.008799999999999992,0,0,0
-0.858,0.0029999999999999975,0,0.008799999999999992,0,0,0
-0.857,0.0029999999999999975,0,0.008799999999999992,0,0,0
-0.856,0.0029999999999999975,0,0.008799999999999992,0,0,0
-0.855,0.0029999999999999975,0,0.008799999999999992,0,0,0
-0.854,0.0029999999999999975,0,0.008799999999999992,0,0,0
-0.853,0.0029999999999999975,0,0.008799999999999992,0,0,0
-0.852,0.0029999999999999975,0,0.008799999999999992,0,0,0
-0.851,0.0029999999999999975,0,0.008799999999999992,0,0,0
-0.85,0.0029999999999999975,0,0.00989999999999999,0,0,0
-0.849,0.0029999999999999975,0,0.00989999999999999,0,0,0
-0.848,0.0029999999999999975,0,0.00989999999999999,0,0,0
-0.847,0.0029999999999999975,0,0.00989999999999999,0,0,0
-0.846,0.0029999999999999975,0,0.00989999999999999,0,0,0
-0.845,0.0029999999999999975,0,0.00989999999999999,0,0,0
-0.844,0.0029999999999999975,0,0.00989999999999999,0,0,0
-0.843,0.0029999999999999975,0,0.00989999999999999,0,0,0
-0.842,0.0029999999999999975,0,0.00989999999999999,0,0,0
-0.841,0.0029999999999999975,0,0.00989999999999999,0,0,0
-0.84,0.0033999999999999968,0,0.01199999999999999,0,0.00019999999999999982,0
-0.839,0.0033999999999999968,0,0.01199999999999999,0,0.00019999999999999982,0
-0.838,0.0033999999999999968,0,0.01199999999999999,0,0.00019999999999999982,0
-0.837,0.0033999999999999968,0,0.01199999999999999,0,0.00019999999999999982,0
-0.836,0.0033999999999999968,0,0.01199999999999999,0,0.00019999999999999982,0
-0.835,0.0033999999999999968,0,0.01199999999999999,0,0.00019999999999999982,0
-0.834,0.0033999999999999968,0,0.01199999999999999,0,0.00019999999999999982,0
-0.833,0.0033999999999999968,0,0.01199999999999999,0,0.00019999999999999982,0
-0.832,0.0033999999999999968,0,0.01199999999999999,0,0.00019999999999999982,0
-0.831,0.0033999999999999968,0,0.01199999999999999,0,0.00019999999999999982,0
-0.83,0.003599999999999997,0,0.015299999999999985,0,0,0
-0.829,0.003599999999999997,0,0.015299999999999985,0,0,0
-0.828,0.003599999999999997,0,0.015299999999999985,0,0,0
-0.827,0.003599999999999997,0,0.015299999999999985,0,0,0
-0.826,0.003599999999999997,0,0.015299999999999985,0,0,0
-0.825,0.003599999999999997,0,0.015299999999999985,0,0,0
-0.824,0.003599999999999997,0,0.015299999999999985,0,0,0
-0.823,0.003599999999999997,0,0.015299999999999985,0,0,0
-0.822,0.003599999999999997,0,0.015299999999999985,0,0,0
-0.821,0.003599999999999997,0,0.015299999999999985,0,0,0
-0.82,0.006100000000000062,0,0.018000000000000183,0,0.00010000000000000102,0
-0.819,0.006100000000000062,0,0.018000000000000183,0,0.00010000000000000102,0
-0.818,0.006100000000000062,0,0.018000000000000183,0,0.00010000000000000102,0
-0.817,0.006100000000000062,0,0.018000000000000183,0,0.00010000000000000102,0
-0.816,0.006100000000000062,0,0.018000000000000183,0,0.00010000000000000102,0
-0.815,0.006100000000000062,0,0.018000000000000183,0,0.00010000000000000102,0
-0.814,0.006100000000000062,0,0.018000000000000183,0,0.00010000000000000102,0
-0.813,0.006100000000000062,0,0.018000000000000183,0,0.00010000000000000102,0
-0.812,0.006100000000000062,0,0.018000000000000183,0,0.00010000000000000102,0
-0.811,0.006100000000000062,0,0.018000000000000183,0,0.00010000000000000102,0
-0.81,0.006199999999999995,0,0.019399999999999983,0,0.00019999999999999982,0
-0.809,0.006199999999999995,0,0.019399999999999983,0,0.00019999999999999982,0
-0.808,0.006199999999999995,0,0.019399999999999983,0,0.00019999999999999982,0
-0.807,0.006199999999999995,0,0.019399999999999983,0,0.00019999999999999982,0
-0.806,0.006199999999999995,0,0.019399999999999983,0,0.00019999999999999982,0
-0.805,0.006199999999999995,0,0.019399999999999983,0,0.00019999999999999982,0
-0.804,0.006199999999999995,0,0.019399999999999983,0,0.00019999999999999982,0
-0.803,0.006199999999999995,0,0.019399999999999983,0,0.00019999999999999982,0
-0.802,0.006199999999999995,0,0.019399999999999983,0,0.00019999999999999982,0
-0.801,0.006199999999999995,0,0.019399999999999983,0,0.00019999999999999982,0
-0.8,0.006699999999999994,0,0.02269999999999998,0,0.0002999999999999997,0
-0.799,0.006699999999999994,0,0.02269999999999998,0,0.0002999999999999997,0
-0.798,0.006699999999999994,0,0.02269999999999998,0,0.0002999999999999997,0
-0.797,0.006699999999999994,0,0.02269999999999998,0,0.0002999999999999997,0
-0.796,0.006699999999999994,0,0.02269999999999998,0,0.0002999999999999997,0
-0.795,0.006699999999999994,0,0.02269999999999998,0,0.0002999999999999997,0
-0.794,0.006699999999999994,0,0.02269999999999998,0,0.0002999999999999997,0
-0.793,0.006699999999999994,0,0.02269999999999998,0,0.0002999999999999997,0
-0.792,0.006699999999999994,0,0.02269999999999998,0,0.0002999999999999997,0
-0.791,0.006699999999999994,0,0.02269999999999998,0,0.0002999999999999997,0
-0.79,0.007899999999999992,0,0.027599999999999975,0,0.0002999999999999997,0
-0.789,0.007899999999999992,0,0.027599999999999975,0,0.0002999999999999997,0
-0.788,0.007899999999999992,0,0.027599999999999975,0,0.0002999999999999997,0
-0.787,0.007899999999999992,0,0.027599999999999975,0,0.0002999999999999997,0
-0.786,0.007899999999999992,0,0.027599999999999975,0,0.0002999999999999997,0
-0.785,0.007899999999999992,0,0.027599999999999975,0,0.0002999999999999997,0
-0.784,0.007899999999999992,0,0.027599999999999975,0,0.0002999999999999997,0
-0.783,0.007899999999999992,0,0.027599999999999975,0,0.0002999999999999997,0
-0.782,0.007899999999999992,0,0.027599999999999975,0,0.0002999999999999997,0
-0.781,0.007899999999999992,0,0.027599999999999975,0,0.0002999999999999997,0
-0.78,0.007899999999999992,0,0.029799999999999972,0,0.00019999999999999982,0
-0.779,0.007899999999999992,0,0.029799999999999972,0,0.00019999999999999982,0
-0.778,0.007899999999999992,0,0.029799999999999972,0,0.00019999999999999982,0
-0.777,0.007899999999999992,0,0.029799999999999972,0,0.00019999999999999982,0
-0.776,0.007899999999999992,0,0.029799999999999972,0,0.00019999999999999982,0
-0.775,0.007899999999999992,0,0.029799999999999972,0,0.00019999999999999982,0
-0.774,0.007899999999999992,0,0.029799999999999972,0,0.00019999999999999982,0
-0.773,0.007899999999999992,0,0.029799999999999972,0,0.00019999999999999982,0
-0.772,0.007899999999999992,0,0.029799999999999972,0,0.00019999999999999982,0
-0.771,0.007899999999999992,0,0.029799999999999972,0,0.00019999999999999982,0
-0.77,0.012699999999999989,0,0.03549999999999997,0,0.0009999999999999992,0
-0.769,0.012699999999999989,0,0.03549999999999997,0,0.0009999999999999992,0
-0.768,0.012699999999999989,0,0.03549999999999997,0,0.0009999999999999992,0
-0.767,0.012699999999999989,0,0.03549999999999997,0,0.0009999999999999992,0
-0.766,0.012699999999999989,0,0.03549999999999997,0,0.0009999999999999992,0
-0.765,0.012699999999999989,0,0.03549999999999997,0,0.0009999999999999992,0
-0.764,0.012699999999999989,0,0.03549999999999997,0,0.0009999999999999992,0
-0.763,0.012699999999999989,0,0.03549999999999997,0,0.0009999999999999992,0
-0.762,0.012699999999999989,0,0.03549999999999997,0,0.0009999999999999992,0
-0.761,0.012699999999999989,0,0.03549999999999997,0,0.0009999999999999992,0
-0.76,0.01139999999999999,0,0.04169999999999996,0,0.0004999999999999996,0
-0.759,0.01139999999999999,0,0.04169999999999996,0,0.0004999999999999996,0
-0.758,0.01139999999999999,0,0.04169999999999996,0,0.0004999999999999996,0
-0.757,0.01139999999999999,0,0.04169999999999996,0,0.0004999999999999996,0
-0.756,0.01139999999999999,0,0.04169999999999996,0,0.0004999999999999996,0
-0.755,0.01139999999999999,0,0.04169999999999996,0,0.0004999999999999996,0
-0.754,0.01139999999999999,0,0.04169999999999996,0,0.0004999999999999996,0
-0.753,0.01139999999999999,0,0.04169999999999996,0,0.0004999999999999996,0
-0.752,0.01139999999999999,0,0.04169999999999996,0,0.0004999999999999996,0
-0.751,0.01139999999999999,0,0.04169999999999996,0,0.0004999999999999996,0
-0.75,0.012699999999999989,0,0.04549999999999996,0,0.0005999999999999994,0
-0.749,0.012699999999999989,0,0.04549999999999996,0,0.0005999999999999994,0
-0.748,0.012699999999999989,0,0.04549999999999996,0,0.0005999999999999994,0
-0.747,0.012699999999999989,0,0.04549999999999996,0,0.0005999999999999994,0
-0.746,0.012699999999999989,0,0.04549999999999996,0,0.0005999999999999994,0
-0.745,0.012699999999999989,0,0.04549999999999996,0,0.0005999999999999994,0
-0.744,0.012699999999999989,0,0.04549999999999996,0,0.0005999999999999994,0
-0.743,0.012699999999999989,0,0.04549999999999996,0,0.0005999999999999994,0
-0.742,0.012699999999999989,0,0.04549999999999996,0,0.0005999999999999994,0
-0.741,0.012699999999999989,0,0.04549999999999996,0,0.0005999999999999994,0
-0.74,0.01919999999999998,0,0.05229999999999995,0,0.0009999999999999992,0
-0.739,0.01919999999999998,0,0.05229999999999995,0,0.0009999999999999992,0
-0.738,0.01919999999999998,0,0.05229999999999995,0,0.0009999999999999992,0
-0.737,0.01919999999999998,0,0.05229999999999995,0,0.0009999999999999992,0
-0.736,0.01919999999999998,0,0.05229999999999995,0,0.0009999999999999992,0
-0.735,0.01919999999999998,0,0.05229999999999995,0,0.0009999999999999992,0
-0.734,0.01919999999999998,0,0.05229999999999995,0,0.0009999999999999992,0
-0.733,0.01919999999999998,0,0.05229999999999995,0,0.0009999999999999992,0
-0.732,0.01919999999999998,0,0.05229999999999995,0,0.0009999999999999992,0
-0.731,0.01919999999999998,0,0.05229999999999995,0,0.0009999999999999992,0
-0.73,0.019299999999999984,0,0.05609999999999995,0,0.0011999999999999988,0
-0.729,0.019299999999999984,0,0.05609999999999995,0,0.0011999999999999988,0
-0.728,0.019299999999999984,0,0.05609999999999995,0,0.0011999999999999988,0
-0.727,0.019299999999999984,0,0.05609999999999995,0,0.0011999999999999988,0
-0.726,0.019299999999999984,0,0.05609999999999995,0,0.0011999999999999988,0
-0.725,0.019299999999999984,0,0.05609999999999995,0,0.0011999999999999988,0
-0.724,0.019299999999999984,0,0.05609999999999995,0,0.0011999999999999988,0
-0.723,0.019299999999999984,0,0.05609999999999995,0,0.0011999999999999988,0
-0.722,0.019299999999999984,0,0.05609999999999995,0,0.0011999999999999988,0
-0.721,0.019299999999999984,0,0.05609999999999995,0,0.0011999999999999988,0
-0.72,0.023199999999999978,0,0.06139999999999994,0,0.0014999999999999987,0
-0.719,0.023199999999999978,0,0.06139999999999994,0,0.0014999999999999987,0
-0.718,0.023199999999999978,0,0.06139999999999994,0,0.0014999999999999987,0
-0.717,0.023199999999999978,0,0.06139999999999994,0,0.0014999999999999987,0
-0.716,0.023199999999999978,0,0.06139999999999994,0,0.0014999999999999987,0
-0.715,0.023199999999999978,0,0.06139999999999994,0,0.0014999999999999987,0
-0.714,0.023199999999999978,0,0.06139999999999994,0,0.0014999999999999987,0
-0.713,0.023199999999999978,0,0.06139999999999994,0,0.0014999999999999987,0
-0.712,0.023199999999999978,0,0.06139999999999994,0,0.0014999999999999987,0
-0.711,0.023199999999999978,0,0.06139999999999994,0,0.0014999999999999987,0
-0.71,0.025099999999999976,0,0.07169999999999993,0,0.0017999999999999984,0
-0.709,0.025099999999999976,0,0.07169999999999993,0,0.0017999999999999984,0
-0.708,0.025099999999999976,0,0.07169999999999993,0,0.0017999999999999984,0
-0.707,0.025099999999999976,0,0.07169999999999993,0,0.0017999999999999984,0
-0.706,0.025099999999999976,0,0.07169999999999993,0,0.0017999999999999984,0
-0.705,0.025099999999999976,0,0.07169999999999993,0,0.0017999999999999984,0
-0.704,0.025099999999999976,0,0.07169999999999993,0,0.0017999999999999984,0
-0.703,0.025099999999999976,0,0.07169999999999993,0,0.0017999999999999984,0
-0.702,0.025099999999999976,0,0.07169999999999993,0,0.0017999999999999984,0
-0.701,0.025099999999999976,0,0.07169999999999993,0,0.0017999999999999984,0
-0.7,0.026399999999999976,0,0.07609999999999993,0,0.002499999999999998,0
-0.699,0.026399999999999976,0,0.07609999999999993,0,0.002499999999999998,0
-0.698,0.026399999999999976,0,0.07609999999999993,0,0.002499999999999998,0
-0.697,0.026399999999999976,0,0.07609999999999993,0,0.002499999999999998,0
-0.696,0.026399999999999976,0,0.07609999999999993,0,0.002499999999999998,0
-0.695,0.026399999999999976,0,0.07609999999999993,0,0.002499999999999998,0
-0.694,0.026399999999999976,0,0.07609999999999993,0,0.002499999999999998,0
-0.693,0.026399999999999976,0,0.07609999999999993,0,0.002499999999999998,0
-0.692,0.026399999999999976,0,0.07609999999999993,0,0.002499999999999998,0
-0.691,0.026399999999999976,0,0.07609999999999993,0,0.002499999999999998,0
-0.69,0.031700000000000325,0,0.08530000000000088,0,0.0031000000000000315,0
-0.689,0.031700000000000325,0,0.08530000000000088,0,0.0031000000000000315,0
-0.688,0.031700000000000325,0,0.08530000000000088,0,0.0031000000000000315,0
-0.687,0.031700000000000325,0,0.08530000000000088,0,0.0031000000000000315,0
-0.686,0.031700000000000325,0,0.08530000000000088,0,0.0031000000000000315,0
-0.685,0.031700000000000325,0,0.08530000000000088,0,0.0031000000000000315,0
-0.684,0.031700000000000325,0,0.08530000000000088,0,0.0031000000000000315,0
-0.683,0.031700000000000325,0,0.08530000000000088,0,0.0031000000000000315,0
-0.682,0.031700000000000325,0,0.08530000000000088,0,0.0031000000000000315,0
-0.681,0.031700000000000325,0,0.08530000000000088,0,0.0031000000000000315,0
-0.68,0.03139999999999997,0,0.09449999999999992,0,0.0023999999999999976,0
-0.679,0.03139999999999997,0,0.09449999999999992,0,0.0023999999999999976,0
-0.678,0.03139999999999997,0,0.09449999999999992,0,0.0023999999999999976,0
-0.677,0.03139999999999997,0,0.09449999999999992,0,0.0023999999999999976,0
-0.676,0.03139999999999997,0,0.09449999999999992,0,0.0023999999999999976,0
-0.675,0.03139999999999997,0,0.09449999999999992,0,0.0023999999999999976,0
-0.674,0.03139999999999997,0,0.09449999999999992,0,0.0023999999999999976,0
-0.673,0.03139999999999997,0,0.09449999999999992,0,0.0023999999999999976,0
-0.672,0.03139999999999997,0,0.09449999999999992,0,0.0023999999999999976,0
-0.671,0.03139999999999997,0,0.09449999999999992,0,0.0023999999999999976,0
-0.67,0.03859999999999997,0,0.09679999999999991,0,0.0038999999999999964,0
-0.669,0.03859999999999997,0,0.09679999999999991,0,0.0038999999999999964,0
-0.668,0.03859999999999997,0,0.09679999999999991,0,0.0038999999999999964,0
-0.667,0.03859999999999997,0,0.09679999999999991,0,0.0038999999999999964,0
-0.666,0.03859999999999997,0,0.09679999999999991,0,0.0038999999999999964,0
-0.665,0.03859999999999997,0,0.09679999999999991,0,0.0038999999999999964,0
-0.664,0.03859999999999997,0,0.09679999999999991,0,0.0038999999999999964,0
-0.663,0.03859999999999997,0,0.09679999999999991,0,0.0038999999999999964,0
-0.662,0.03859999999999997,0,0.09679999999999991,0,0.0038999999999999964,0
-0.661,0.03859999999999997,0,0.09679999999999991,0,0.0038999999999999964,0
-0.66,0.04149999999999996,0,0.1125999999999999,0,0.004499999999999996,0
-0.659,0.04149999999999996,0,0.1125999999999999,0,0.004499999999999996,0
-0.658,0.04149999999999996,0,0.1125999999999999,0,0.004499999999999996,0
-0.657,0.04149999999999996,0,0.1125999999999999,0,0.004499999999999996,0
-0.656,0.04149999999999996,0,0.1125999999999999,0,0.004499999999999996,0
-0.655,0.04149999999999996,0,0.1125999999999999,0,0.004499999999999996,0
-0.654,0.04149999999999996,0,0.1125999999999999,0,0.004499999999999996,0
-0.653,0.04149999999999996,0,0.1125999999999999,0,0.004499999999999996,0
-0.652,0.04149999999999996,0,0.1125999999999999,0,0.004499999999999996,0
-0.651,0.04149999999999996,0,0.1125999999999999,0,0.004499999999999996,0
-0.65,0.047899999999999957,0,0.1189999999999999,0,0.004199999999999996,0
-0.649,0.047899999999999957,0,0.1189999999999999,0,0.004199999999999996,0
-0.648,0.047899999999999957,0,0.1189999999999999,0,0.004199999999999996,0
-0.647,0.047899999999999957,0,0.1189999999999999,0,0.004199999999999996,0
-0.646,0.047899999999999957,0,0.1189999999999999,0,0.004199999999999996,0
-0.645,0.047899999999999957,0,0.1189999999999999,0,0.004199999999999996,0
-0.644,0.047899999999999957,0,0.1189999999999999,0,0.004199999999999996,0
-0.643,0.047899999999999957,0,0.1189999999999999,0,0.004199999999999996,0
-0.642,0.047899999999999957,0,0.1189999999999999,0,0.004199999999999996,0
-0.641,0.047899999999999957,0,0.1189999999999999,0,0.004199999999999996,0
-0.64,0.05009999999999996,0,0.12659999999999988,0,0.006699999999999994,0
-0.639,0.05009999999999996,0,0.12659999999999988,0,0.006699999999999994,0
-0.638,0.05009999999999996,0,0.12659999999999988,0,0.006699999999999994,0
-0.637,0.05009999999999996,0,0.12659999999999988,0,0.006699999999999994,0
-0.636,0.05009999999999996,0,0.12659999999999988,0,0.006699999999999994,0
-0.635,0.05009999999999996,0,0.12659999999999988,0,0.006699999999999994,0
-0.634,0.05009999999999996,0,0.12659999999999988,0,0.006699999999999994,0
-0.633,0.05009999999999996,0,0.12659999999999988,0,0.006699999999999994,0
-0.632,0.05009999999999996,0,0.12659999999999988,0,0.006699999999999994,0
-0.631,0.05009999999999996,0,0.12659999999999988,0,0.006699999999999994,0
-0.63,0.05559999999999995,0,0.13549999999999987,0,0.008699999999999992,0
-0.629,0.05559999999999995,0,0.13549999999999987,0,0.008699999999999992,0
-0.628,0.05559999999999995,0,0.13549999999999987,0,0.008699999999999992,0
-0.627,0.05559999999999995,0,0.13549999999999987,0,0.008699999999999992,0
-0.626,0.05559999999999995,0,0.13549999999999987,0,0.008699999999999992,0
-0.625,0.05559999999999995,0,0.13549999999999987,0,0.008699999999999992,0
-0.624,0.05559999999999995,0,0.13549999999999987,0,0.008699999999999992,0
-0.623,0.05559999999999995,0,0.13549999999999987,0,0.008699999999999992,0
-0.622,0.05559999999999995,0,0.13549999999999987,0,0.008699999999999992,0
-0.621,0.05559999999999995,0,0.13549999999999987,0,0.008699999999999992,0
-0.62,0.06449999999999995,0,0.14979999999999985,0,0.006999999999999993,0
-0.619,0.06449999999999995,0,0.14979999999999985,0,0.006999999999999993,0
-0.618,0.06449999999999995,0,0.14979999999999985,0,0.006999999999999993,0
-0.617,0.06449999999999995,0,0.14979999999999985,0,0.006999999999999993,0
-0.616,0.06449999999999995,0,0.14979999999999985,0,0.006999999999999993,0
-0.615,0.06449999999999995,0,0.14979999999999985,0,0.006999999999999993,0
-0.614,0.06449999999999995,0,0.14979999999999985,0,0.006999999999999993,0
-0.613,0.06449999999999995,0,0.14979999999999985,0,0.006999999999999993,0
-0.612,0.06449999999999995,0,0.14979999999999985,0,0.006999999999999993,0
-0.611,0.06449999999999995,0,0.14979999999999985,0,0.006999999999999993,0
-0.61,0.07039999999999993,0,0.16809999999999986,0,0.01119999999999999,0
-0.609,0.07039999999999993,0,0.16809999999999986,0,0.01119999999999999,0
